3, 3, 9, 1, -216556, 70, -216945, -216406, 0.0007, 0, 1
3, 3, 9, 1, -216548, 84, -216955, -216406, 0.0007, 0, 3
3, 3, 9, 1, -216581, 73, -216805, -216261, 0.0015, 6, 483
