
3, 9105.029, 0.01
3, 9108.77, 0
3, 9108.77, 0.01
3, 410.3688, 0.01
3, 410.3688, 0
3, 410.3688, 0.01
3, 410.3688, 0.01
3, 410.3688, 0.01
3, 410.3688, 0
3, 410.303, 0
3, 410.4155, 0.01
3, 410.4155, 0.01
3, 410.4155, 0.01
3, 410.5298, 0.01
3, 410.5298, 0.01
3, 410.5298, 0
3, 410.5298, 0.01
3, 4106.239, 0.01
5, 625108.628, 5.91
5, 81112.037, 0.1
5, 81112.037, 0.1
3, 100105.007, 1.59
3, 100105.007, 1.53
3, 9105.143, 0.01
3, 9105.143, 0.01
4, 1000108.02, 37.64
4, 3375106.801, 871.9
